date,oil_temp_c,winding_temp_c,load_percent,insulation_resistance_mohm,partial_discharge_pc,oil_quality,maintenance_performed,health_status,failure_mode
2024-08-10,68.19365111014592,63.1419705236171,91.33431532301096,1320.6985052190407,64.02635465239032,Poor,0,Healthy,Normal
2024-08-11,61.22862074990321,69.61516992044204,78.2876241030348,1418.9387675688154,65.71920754235285,Good,0,Healthy,Normal
2024-08-12,73.06855634529323,72.72120580908388,72.55843364709351,1459.1004669128697,73.89470488924641,Fair,0,Healthy,Normal
2024-08-13,58.861960924315035,73.58440041909915,82.01172742310898,1366.8565319544007,76.25706813311619,Fair,0,Healthy,Normal
2024-08-14,64.24972206483737,70.75345872082926,73.26928175716131,1384.0772911402585,52.037249131047986,Poor,0,Healthy,Normal
2024-08-15,57.799745587028525,79.56703037934983,66.53038651681672,1310.168282313724,41.966098863962856,Poor,0,Healthy,Normal
2024-08-16,61.80519126155249,62.06146123955501,91.4201516013637,1443.374434037839,57.118496548222765,Good,0,Healthy,Normal
2024-08-17,76.26217902672154,75.89059292194956,71.75168616491378,1198.3531936740321,87.40942572590743,Poor,0,Healthy,Normal
2024-08-18,58.05213766618202,60.12760751825865,85.2257043200964,1531.5131017326555,78.84272818510519,Fair,0,Healthy,Normal
2024-08-19,67.8195456002618,73.56852604999172,83.53415558780307,1412.126117320245,68.31191423969375,Good,0,Healthy,Normal
2024-08-20,65.52100551975938,69.62444123260286,67.46035411133323,1336.9702297884328,49.07043185804615,Fair,0,Healthy,Normal
2024-08-21,64.50830186602624,64.0684533570945,63.964106827842286,1363.6563472641963,80.420022863446,Poor,0,Healthy,Normal
2024-08-22,66.10010419804911,60.57699637826094,65.10371863429663,1493.2610055000894,57.175126064616904,Good,1,Healthy,Normal
2024-08-23,60.15827772568183,70.63225303687575,61.65974505081795,1302.133196899775,70.69781934142537,Fair,0,Healthy,Normal
2024-08-24,57.03503133234165,72.64284842776239,74.80362201073319,1374.961577950507,70.23914134064661,Good,0,Healthy,Normal
2024-08-25,71.82070214986922,70.75134701588745,70.70594458874747,1341.6541860146776,73.93298029036387,Poor,0,Healthy,Normal
2024-08-26,65.24430035162852,70.24355014722329,67.98008312193245,1284.9502340287395,54.97394728200307,Poor,0,Healthy,Normal
2024-08-27,73.74788371593469,62.53682058765229,68.07094802204092,1276.92347883768,78.44924376944442,Fair,0,Healthy,Normal
2024-08-28,63.52525160853986,77.4864524360424,68.26509375756132,1338.4136147067709,61.64652946740243,Poor,0,Healthy,Normal
2024-08-29,75.72574563886694,62.87440948582292,78.09820710227028,1357.1866743433088,74.63799097451499,Good,0,Healthy,Normal
2024-08-30,64.07356170561145,69.22107580159944,75.4381147197911,1301.3640187932526,80.6387911679491,Poor,0,Healthy,Normal
2024-08-31,76.05261500795676,66.655049289953,61.301970204209226,1300.7329751914542,97.29709337654319,Poor,0,Healthy,Normal
2024-09-01,60.98162716015135,79.83470083266441,91.77700814076441,1265.9614054648096,77.68983079185276,Poor,0,Healthy,Normal
2024-09-02,73.14198311564269,67.72523355407507,72.96419639897638,1259.7634507075818,62.352432693071336,Good,0,Healthy,Normal
2024-09-03,61.75361227466996,62.65635839942646,75.34083468259226,1243.221230612059,75.33785911790747,Poor,0,Healthy,Normal
2024-09-04,57.22052176898186,71.98528139328674,83.33528961608924,1160.053581227334,77.24056569847572,Fair,0,Healthy,Normal
2024-09-05,71.13834496236646,62.742153887852766,91.72572386837703,1310.9010204013002,66.94988144241591,Fair,0,Healthy,Normal
2024-09-06,64.72115461171147,73.34996147513033,75.76005391412411,1313.9669146167564,65.29326406920634,Good,0,Healthy,Normal
2024-09-07,65.8468041201804,61.51771301857012,73.88773938651299,1217.3758878566196,67.64470057410233,Fair,0,Healthy,Normal
2024-09-08,71.18046587605218,76.54786072356562,81.09138120907177,1201.1108316241744,72.33591550305198,Good,0,Healthy,Normal
2024-09-09,71.06548849989592,70.85030148183942,98.19329539981695,1290.8970192336635,77.92049116490031,Fair,0,Healthy,Normal
2024-09-10,63.4544176789875,70.80124542869369,73.47530163619456,1306.1639547821328,86.06702316794585,Good,0,Healthy,Normal
2024-09-11,61.070052697460255,62.01260227865333,56.637946268967035,1288.9272548964534,65.96633393826127,Fair,0,Healthy,Normal
2024-09-12,54.23554703523759,72.33147162718578,99.9299951743279,1252.1198091648143,85.88490774451643,Good,0,Healthy,Normal
2024-09-13,65.40914679273783,69.40666208085314,84.19076482987768,1229.8868684426282,80.67392314071903,Fair,0,Healthy,Normal
2024-09-14,66.60848903098007,65.99145727814171,84.92042349536523,1232.6218771274628,70.94254840507156,Good,0,Healthy,Normal
2024-09-15,67.68254921785201,64.60919210925377,75.28181157369129,1238.4350781578917,89.85895565831578,Fair,0,Healthy,Normal
2024-09-16,67.37349116439977,69.84983824752914,83.17766299200287,1320.3105609630936,85.07810306351863,Poor,0,Healthy,Normal
2024-09-17,65.0517630992169,62.12898260589904,64.34886336924627,1211.228680682188,73.90487797840717,Fair,0,Healthy,Normal
2024-09-18,64.06514348507277,70.33989954938264,80.2969275435673,1221.1801873744291,85.36501643826202,Good,0,Healthy,Normal
2024-09-19,65.3223720740506,58.147200601876776,65.60664606181246,1212.2034547231956,68.90305257158892,Poor,0,Healthy,Normal
2024-09-20,67.99964364998102,79.18450499406218,87.18761851697317,1203.5173373756702,96.40726136849952,Good,0,Healthy,Normal
2024-09-21,65.74333728601056,67.97748417329177,68.8659733645906,1193.6703369988195,78.11823181458772,Good,0,Healthy,Normal
2024-09-22,65.85208111187744,70.96344388629919,75.03046020153414,1233.8801419984356,94.40646274786342,Good,0,Healthy,Normal
2024-09-23,69.74777067720662,61.09061218930058,49.46078865098045,1259.1993426610422,69.33121301584579,Poor,0,Healthy,Normal
2024-09-24,63.87617299053658,62.979321843643845,56.9801956241998,1230.9471539876718,91.09155160302646,Good,0,Healthy,Normal
2024-09-25,62.1174479963664,54.45374624713054,69.53755551747517,1217.3906991225322,69.21088431225871,Poor,0,Healthy,Normal
2024-09-26,65.91679959889578,69.90814090496202,80.79291499601088,1196.6120424114317,74.76931059118445,Fair,0,Healthy,Normal
2024-09-27,70.98285750832245,69.04882256183818,74.72695460490068,1129.7038734249131,80.5671774880849,Fair,0,Healthy,Normal
2024-09-28,60.575986429865495,68.96232364045946,92.11708480142343,1099.5235350384767,69.36438602123259,Poor,0,Healthy,Normal
2024-09-29,72.35585163746805,68.7440579370888,68.30927261340084,1237.1463956188893,79.94384460263136,Good,0,Healthy,Normal
2024-09-30,74.13004856773468,74.06755522803562,70.12088591854297,1297.864328592027,80.44285076996661,Fair,0,Healthy,Normal
2024-10-01,68.71047686004654,71.79575548243895,88.01741289398798,1258.114178329012,87.32004149065767,Poor,0,Healthy,Normal
2024-10-02,61.23291064826908,72.7598328576347,68.22284630247894,1279.528133762485,88.86535331082737,Fair,0,Healthy,Normal
2024-10-03,63.17339224343946,71.10808183518945,61.52873710470303,1101.7435471702333,100.00413907944426,Fair,0,Healthy,Normal
2024-10-04,61.71552860514302,63.71853410390836,80.36652752527286,1221.8854871201884,95.68953310665067,Fair,0,Healthy,Normal
2024-10-05,69.98023842902909,65.45922946858323,60.78189333258156,1235.2516183048426,85.77320161157864,Poor,0,Healthy,Normal
2024-10-06,63.745834917724764,77.96916485109435,80.5623000940066,1170.58817775737,111.15002344901083,Poor,0,Healthy,Normal
2024-10-07,61.78240884809929,75.56704076848743,75.57013124897084,1155.3097598952058,105.28468426412532,Good,0,Healthy,Normal
2024-10-08,67.53917878144811,73.2297764742978,85.72507337309803,1114.7798087802028,82.10790332660994,Poor,0,Healthy,Normal
2024-10-09,59.775954029894834,58.20186046374399,95.56207129940321,1068.6135669184387,88.78746376414227,Fair,0,Healthy,Normal
2024-10-10,63.6159335005554,71.8444401868546,83.15737212539297,1174.9661692318628,85.66922561431062,Fair,0,Healthy,Normal
2024-10-11,64.16439143106794,71.6954797029298,72.51308873816453,1212.1720868147218,96.9097495163825,Fair,0,Healthy,Normal
2024-10-12,68.67438893024908,73.97728761200447,86.73473857485325,1127.6145795925695,79.53168052044154,Good,0,Healthy,Normal
2024-10-13,66.99843975876321,66.09185863724903,69.71383318250243,1145.631157643721,105.38283071433636,Good,0,Healthy,Normal
2024-10-14,65.1063578836803,71.85299807559379,92.02214944635239,1121.843744973154,119.51683114180395,Poor,0,Healthy,Normal
2024-10-15,67.82754822815772,59.4354234450651,82.53341621104532,1125.0399428455294,106.89752754082745,Poor,0,Healthy,Normal
2024-10-16,68.36590675634979,69.16926409609735,62.757017637106344,1088.0089464307007,85.994795457907,Good,0,Healthy,Normal
2024-10-17,62.09738275097639,73.53147042652365,91.69904504351406,1116.6082662578083,83.04116937964815,Fair,0,Healthy,Normal
2024-10-18,67.22301334110071,77.17978891987391,68.90217095680617,1083.192713987159,95.64688194729197,Fair,0,Healthy,Normal
2024-10-19,61.0755084345888,73.88968260306315,73.79051851392218,1108.7806117041516,87.125078221979,Poor,0,Healthy,Normal
2024-10-20,62.812708498382946,74.33428814696663,71.27166847908234,1174.8855702554463,92.50363814385398,Poor,0,Healthy,Normal
2024-10-21,66.12342362875943,75.59554499123854,60.816342670669684,982.1804454748352,81.74343685429905,Poor,0,Warning,Early insulation degradation
2024-10-22,71.31292051713591,66.68885112464532,100.0,1042.2422225219977,99.34551303197037,Fair,0,Healthy,Normal
2024-10-23,72.71054976283938,82.03655732895474,95.61503576636397,1132.5267567136736,108.24062525811462,Poor,0,Healthy,Normal
2024-10-24,67.96263474600592,74.67016645699982,69.48814283671467,1019.992274374019,98.46625542589048,Fair,0,Healthy,Normal
2024-10-25,64.14907688737536,67.28063170403635,81.96387447456715,1109.5834107938085,99.88406886291847,Fair,0,Healthy,Normal
2024-10-26,72.3876504052763,63.149865315198966,73.06340540720282,1016.7055431462172,80.83463382926939,Poor,0,Healthy,Normal
2024-10-27,64.5865965707865,69.2695149497003,90.13449743242131,1547.3108763416085,39.758131756707954,Fair,0,Healthy,Normal
2024-10-28,74.27046283167094,77.32620217315211,80.82097703468615,1483.0136925862626,40.405607632765204,Poor,0,Healthy,Normal
2024-10-29,63.138966119644735,76.53249171822512,93.84586305934609,1615.7432646204143,45.11150578213726,Good,0,Healthy,Normal
2024-10-30,59.401912833554945,70.84531748146722,57.31560634437149,1524.2375785638587,48.52397413701331,Good,0,Healthy,Normal
2024-10-31,62.66981749065879,60.431781596399226,80.13600106569717,1460.0474370253567,38.30083164289712,Poor,0,Healthy,Normal
2024-11-01,50.63868893359175,69.83491056969618,92.72251596669744,1624.5944410910904,45.429037434137285,Poor,0,Healthy,Normal
2024-11-02,61.988939698191096,72.81264553645015,65.01614560811709,1522.63439248646,57.660802783846904,Poor,0,Healthy,Normal
2024-11-03,71.13466611942154,69.39907554112028,72.96326249823034,1434.151305993258,41.7311964596014,Good,0,Healthy,Normal
2024-11-04,63.86760554049236,72.20419304089707,84.13584626233249,1439.761578698974,64.92688568959522,Poor,0,Healthy,Normal
2024-11-05,63.64438199478715,69.87179623390938,67.52788320852177,1318.1819804795293,58.8404539636105,Good,0,Healthy,Normal
2024-11-06,68.68421948546217,68.31203465729072,75.66990717224871,1538.6954413278074,34.374541431134574,Fair,0,Healthy,Normal
2024-11-07,62.35473661326853,74.76558807773097,62.45710576830751,1522.0168449124972,36.43418195376595,Fair,0,Healthy,Normal
2024-11-08,67.33214991216764,69.7861511062151,58.848681840944906,1587.3554515842877,42.65408423201951,Poor,0,Healthy,Normal
2024-11-09,60.948737814928094,71.20341518338566,86.48637349428715,1423.8133635766203,50.61679849847972,Fair,0,Healthy,Normal
2024-11-10,67.14408250165286,74.15863364357887,76.76441555277225,1472.4729120687507,41.724097793512804,Fair,0,Healthy,Normal
2024-11-11,65.43071941523188,63.56716592808636,45.78649516505393,1532.741985311825,59.039348410861955,Fair,0,Healthy,Normal
2024-11-12,53.185337822290805,63.94161577174037,81.19154261005198,1654.3121602283773,50.20793707675408,Good,0,Healthy,Normal
2024-11-13,61.35998529385433,68.90262135337096,88.74876419148185,1451.5526865656598,42.00807993349746,Good,0,Healthy,Normal
2024-11-14,62.58628238908984,64.28002835044772,76.22670315994796,1621.850884385217,53.23079273116029,Poor,0,Healthy,Normal
2024-11-15,63.73823248936856,68.24913238650673,59.36809191303343,1566.233233286037,49.22162802987198,Poor,0,Healthy,Normal
2024-11-16,64.09760043204687,89.15864540706917,77.98752908365687,1443.615671242861,45.736424037944566,Poor,0,Healthy,Normal
2024-11-17,70.74222854598378,70.6796224632266,60.61722021682633,1568.9421700931402,43.31855914461006,Good,0,Healthy,Normal
2024-11-18,74.36648888108773,76.4802883942879,70.52678104341248,1596.0762271301335,50.678555105274036,Poor,0,Healthy,Normal
2024-11-19,69.2638683756111,72.90839690376684,66.53643345009127,1451.7337625761902,60.29960817581161,Poor,0,Healthy,Normal
2024-11-20,63.326123339467294,67.57810922054801,65.44877420650647,1531.7699299195097,70.62524919243145,Fair,0,Healthy,Normal
2024-11-21,59.66233542872864,70.14531674003655,89.12220555415429,1494.0268956565715,54.52371796249734,Poor,0,Healthy,Normal
2024-11-22,59.688032359265605,72.56984258324589,73.12855734995452,1573.9297496759898,61.87386051564751,Fair,0,Healthy,Normal
2024-11-23,77.94781821009308,73.47779903928145,78.25796316582166,1514.5788226183001,46.46833707189312,Fair,0,Healthy,Normal
2024-11-24,66.69241921730845,68.22759153916583,76.68460976269614,1598.8198151705972,39.934574347203586,Fair,0,Healthy,Normal
2024-11-25,70.69939280564523,77.90269040403919,73.81931473008922,1340.8608825743554,43.921780129055676,Poor,0,Healthy,Normal
2024-11-26,71.48497273280555,69.8627916262067,65.0069776770509,1462.1418809078837,58.40620026504553,Poor,0,Healthy,Normal
2024-11-27,67.73366784100689,68.56640740498183,71.33175588185313,1470.6181388217133,40.77589815501497,Poor,0,Healthy,Normal
2024-11-28,73.07687844734721,68.06607718473197,87.17158520825497,1614.0987038941837,59.9831089814796,Poor,0,Healthy,Normal
2024-11-29,62.84189843640976,72.42238054201965,74.75804393609084,1432.2223604452404,53.24359281721603,Good,0,Healthy,Normal
2024-11-30,59.10480104420099,77.12607633076938,70.35382702701607,1515.086974190463,52.83287871546142,Poor,0,Healthy,Normal
2024-12-01,63.705475131479616,73.52016280885165,70.25096343377476,1565.3472973092933,36.54020319753251,Fair,0,Healthy,Normal
2024-12-02,65.63189789773206,81.6335739943497,64.99668675394426,1449.1691272106361,55.13907849658915,Fair,0,Healthy,Normal
2024-12-03,65.89790890969799,72.10378059564135,79.89187130147664,1547.6041101421326,61.09699841956223,Good,0,Healthy,Normal
2024-12-04,67.04909328464257,68.55245407228874,81.72573701202731,1642.4911451171413,48.67366253617426,Good,0,Healthy,Normal
2024-12-05,64.81893343539168,76.64248401572183,73.79618836046401,1483.9401544213824,58.47421677150422,Fair,1,Healthy,Normal
2024-12-06,66.65990165284508,71.1429980786744,82.09451817139039,1467.3385222072616,55.131057981760826,Poor,0,Healthy,Normal
2024-12-07,63.702266612080415,74.43286288532502,81.15367484013053,1429.8420973466552,60.85982116175032,Poor,0,Healthy,Normal
2024-12-08,62.32018277442976,74.84834678968687,78.6728731340134,1637.863775759634,47.76534017628148,Good,0,Healthy,Normal
2024-12-09,63.25341601940901,69.88348236467361,71.96820217165724,1559.9956426456538,33.83689391563412,Good,0,Healthy,Normal
2024-12-10,59.73158790426823,63.59318247052484,84.50307591973575,1628.2960029436442,48.955507814625285,Good,0,Healthy,Normal
2024-12-11,64.15589138404995,70.42031297867909,86.6187830260819,1430.448514935707,52.38368982734785,Fair,0,Healthy,Normal
2024-12-12,69.87598814891214,73.00656501963907,76.89581616598744,1575.0784569425355,22.96767707000763,Poor,0,Healthy,Normal
2024-12-13,68.38937659765453,66.07554590123546,56.69367103143543,1538.3401949643737,63.73658545162958,Good,0,Healthy,Normal
2024-12-14,64.31275742686154,75.71724728321763,91.12278257988646,1598.6185840188036,66.39964529371393,Fair,0,Healthy,Normal
2024-12-15,68.71063745535946,70.45260183340956,58.980341881028316,1481.545313390254,41.567534046838084,Fair,0,Healthy,Normal
2024-12-16,75.85471358748907,68.94468512540598,76.23204806784486,1541.361403203035,50.436024463724536,Good,0,Healthy,Normal
2024-12-17,73.47525520215376,66.26410382959328,76.94607455237242,1444.3147060726465,36.79977488779294,Fair,0,Healthy,Normal
2024-12-18,61.94115454547357,69.77777921770952,70.7069777548274,1448.0684265094608,35.93682536328166,Fair,0,Healthy,Normal
2024-12-19,64.58447213685653,60.971677755813985,82.60055963689602,1506.1829814700877,35.4244850053507,Poor,0,Healthy,Normal
2024-12-20,63.453954614750685,65.4870615664565,78.19174510419181,1600.5337834517356,31.248275303542556,Fair,0,Healthy,Normal
2024-12-21,63.40794828639302,69.03920322660015,81.71340076450466,1490.4283819300015,42.48030668261181,Poor,1,Healthy,Normal
2024-12-22,70.38003569299299,70.12786989203165,94.01190685753008,1495.4504389639035,42.91593233089537,Poor,0,Healthy,Normal
2024-12-23,57.43142803693586,59.18116194246433,59.158640569945106,1520.0344988258612,55.08725023229934,Good,0,Healthy,Normal
2024-12-24,64.46293870418833,75.37022988445669,70.1693894831656,1526.9051794759657,66.12220628255425,Fair,1,Healthy,Normal
2024-12-25,60.544038872923565,57.08910759202417,67.8084668075758,1484.165232087923,40.12820472848816,Poor,0,Healthy,Normal
2024-12-26,64.34371516453848,70.46111129775261,72.75144018191921,1451.2498064382405,51.68654671966728,Poor,0,Healthy,Normal
2024-12-27,65.46643226252701,63.45760553534292,89.10932379746271,1521.2464326976967,50.188496229448475,Fair,1,Healthy,Normal
2024-12-28,69.76568316956623,71.72274499121094,68.87562625359563,1527.1127643904576,38.56273792679338,Good,0,Healthy,Normal
2024-12-29,65.54279852888261,69.80062005613324,72.9188314272746,1490.35968664208,31.18150954502361,Good,0,Healthy,Normal
2024-12-30,62.25637546129519,70.5570694068467,76.598563919974,1422.9243644305532,62.65707840864701,Poor,0,Healthy,Normal
2024-12-31,60.66912575892749,75.81674320316043,79.27194361871685,1451.5329517617147,67.75310892609512,Good,0,Healthy,Normal
2025-01-01,59.0318158412176,75.51492504166,85.00582318042979,1449.7034843192516,63.92465300064329,Fair,0,Healthy,Normal
2025-01-02,63.74976742700524,71.73216177567915,77.6032183877122,1489.926844389709,58.10808273159782,Fair,0,Healthy,Normal
2025-01-03,68.96744360276107,59.508808160570915,88.04340242878152,1375.3131008973244,60.32546204341657,Poor,0,Healthy,Normal
2025-01-04,70.63352568413792,63.45420141870881,70.89185712045415,1417.0721498635548,47.850789697112646,Poor,0,Healthy,Normal
2025-01-05,63.45982857907129,74.67796319361604,88.10308746119608,1604.6762858092468,44.37831973421698,Fair,0,Healthy,Normal
2025-01-06,63.95389063127736,59.8993708466743,66.94129933503811,1572.3638724823093,66.15582823548232,Fair,0,Healthy,Normal
2025-01-07,58.82825564060039,66.44521444508264,74.73594243041073,1521.0120869114703,41.90396480078354,Fair,0,Healthy,Normal
2025-01-08,67.12030522232045,67.1569639175745,74.85547729121721,1540.9713186002775,50.064222698109376,Poor,0,Healthy,Normal
2025-01-09,62.81807054736716,69.34234117644502,74.11637040794665,1472.2491727588406,47.41203937332897,Good,0,Healthy,Normal
2025-01-10,72.99323585252358,73.36551668764743,72.0451968197084,1552.2715803383053,46.6618051024399,Poor,0,Healthy,Normal
2025-01-11,70.86562318793321,72.21785315318856,73.92697855995772,1533.578769435771,34.291238479315005,Poor,0,Healthy,Normal
2025-01-12,59.36616265545097,62.836449961605666,76.42943094763707,1629.938624961382,72.31300146192632,Good,0,Healthy,Normal
2025-01-13,68.19025550720379,73.00506684966675,56.989422658472606,1459.2994650199485,42.12216248091761,Fair,0,Healthy,Normal
2025-01-14,61.89576200874442,68.99113708849126,70.27909422302872,1351.552514221816,57.47910256117534,Fair,0,Healthy,Normal
2025-01-15,59.636284871300965,71.4354811846669,95.74082669749973,1431.0461556310183,24.697124772536704,Poor,0,Healthy,Normal
2025-01-16,63.569978890599444,76.60575780999143,94.58347454220593,1407.7837804160688,54.966992232365214,Good,0,Healthy,Normal
2025-01-17,62.67344771609973,69.36430987417519,100.0,1387.2772253703636,52.537396614945735,Poor,0,Healthy,Normal
2025-01-18,67.33846585882716,76.51471794963608,75.97983153470895,1523.1037904628076,46.08351432578209,Poor,0,Healthy,Normal
2025-01-19,66.34563470622554,67.94084634701554,81.21571889856051,1472.2792247967275,53.77100393902187,Good,0,Healthy,Normal
2025-01-20,64.85368593157511,76.75630150463302,74.48606276411513,1367.022564884484,62.619215007139914,Fair,0,Healthy,Normal
2025-01-21,60.47133849568691,66.07740196810708,69.04338705956508,1603.082856987811,28.643257860213044,Good,0,Healthy,Normal
2025-01-22,80.68874266829997,76.33634085439631,77.23238914129159,1495.8829499537785,52.85554074857657,Good,0,Healthy,Normal
2025-01-23,67.60561214189669,73.87129351570034,80.55604466003449,1506.7185510941438,48.02661579692674,Fair,0,Healthy,Normal
2025-01-24,64.24363358173244,68.83055031788392,86.33770096867065,1544.5167541710646,20.596113653357197,Good,0,Healthy,Normal
2025-01-25,68.27950388264881,71.16841716831264,74.81291243554102,1470.8611160183336,61.24112719986013,Fair,0,Healthy,Normal
2025-01-26,69.73763231061429,65.36273399305834,79.07052287124534,1427.1257449094035,36.203818352110694,Good,0,Healthy,Normal
2025-01-27,61.86641387705018,75.17436083429655,84.53125045376086,1538.481406507297,57.25095786847997,Fair,0,Healthy,Normal
2025-01-28,66.41660769440213,66.15111042866229,79.31922544673941,1535.6674011442392,57.542913298135744,Good,1,Healthy,Normal
2025-01-29,66.75724103770791,76.42090142989856,74.7347874075094,1433.8594011579212,48.36933036056236,Poor,0,Healthy,Normal
2025-01-30,61.27548677596776,65.94893035015372,73.55481329284483,1440.568505925003,46.9203847036096,Fair,0,Healthy,Normal
2025-01-31,55.53192666523107,71.27976224423763,75.01205475362224,1438.7183526698857,56.59245668432405,Good,0,Healthy,Normal
2025-02-01,69.6878506881328,60.354640813786155,67.37275221433785,1442.3143237659526,40.600968988911355,Poor,0,Healthy,Normal
2025-02-02,69.14737420965874,68.83704316736318,72.35485158689389,1349.7103226694935,56.35418030209226,Fair,0,Healthy,Normal
2025-02-03,58.80370802573264,70.35959578159797,77.77376937958192,1602.049394687899,36.91179600880888,Good,0,Healthy,Normal
2025-02-04,49.90243922089587,71.10309726852216,93.00511181510853,1592.9209764704576,52.096594152746256,Poor,0,Healthy,Normal
2025-02-05,62.54181907183976,74.84273557982387,65.26453800295532,1535.7268327017166,55.054701591666266,Poor,0,Healthy,Normal
2025-02-06,70.30104953749439,86.55796023346647,78.92415967178766,1461.8277280719376,49.74425687808006,Fair,0,Healthy,Normal
2025-02-07,56.15462047555441,65.83172121346566,70.90717561886896,1460.6933701549056,51.52354872033722,Fair,0,Healthy,Normal
2025-02-08,60.887900338089,76.72618400394683,75.00207064918197,1499.302475914604,46.72105283487082,Good,0,Healthy,Normal
2025-02-09,65.7759534192949,74.95058958800581,66.32869784289099,1450.6412633193559,46.96273971223335,Fair,0,Healthy,Normal
2025-02-10,58.27064538263392,65.08445284167101,70.23779126455341,1565.5791885534547,52.62561329001925,Good,0,Healthy,Normal
2025-02-11,65.96794955683772,75.10538777300783,73.62628211600604,1529.2848637446666,48.96778247067504,Poor,0,Healthy,Normal
2025-02-12,66.32681174699815,66.5034480543305,50.611828417235714,1489.9290628360272,64.2274813609994,Poor,0,Healthy,Normal
2025-02-13,69.63107701120796,75.79238490754702,87.36130721806218,1506.6493193221079,51.973157074055955,Good,0,Healthy,Normal
2025-02-14,61.91174052282825,68.1035628638377,81.15771149771142,1590.2913327876613,48.60553724319001,Fair,0,Healthy,Normal
2025-02-15,62.74905367574294,70.00316775313958,81.01206748929116,1391.7108887899842,27.03819046862762,Poor,0,Healthy,Normal
2025-02-16,62.24731575254208,62.67572544451505,69.9185980235269,1488.9164760886897,45.467515909769865,Good,0,Healthy,Normal
2025-02-17,72.26233767235372,71.96046858761392,78.00474359610828,1546.6655358032551,38.61166882219231,Good,0,Healthy,Normal
2025-02-18,70.19555893710134,69.54541428078724,81.70480617241212,1419.6107075219882,34.46241233983936,Poor,0,Healthy,Normal
2025-02-19,69.08944829012515,72.2584571565851,65.9794844564249,1434.775268904398,61.254347844147695,Good,0,Healthy,Normal
2025-02-20,59.05294053566336,79.85603771953578,65.99379265352131,1547.8793944206286,46.71381524251015,Poor,0,Healthy,Normal
2025-02-21,68.01593715541172,66.73531598731485,73.37207093927705,1503.068938154679,39.978125442185274,Good,0,Healthy,Normal
2025-02-22,68.70412172710063,66.92071860117049,72.71400084659982,1425.4237969043616,24.376663412046895,Poor,0,Healthy,Normal
2025-02-23,64.04486118699916,84.4756925296775,82.84604287898024,1498.5554715199205,47.37109170791732,Fair,0,Healthy,Normal
2025-02-24,65.11232946406024,73.28271469105125,63.19187184691155,1583.5741271001655,57.15381315441244,Fair,0,Healthy,Normal
2025-02-25,68.59092862853967,72.63085443285837,75.1961665769399,1550.4645926975115,55.91814133741378,Fair,0,Healthy,Normal
2025-02-26,63.22979644529488,66.5583893626186,76.01856295261987,1616.176511362139,37.60892924346099,Fair,0,Healthy,Normal
2025-02-27,57.6623736712378,70.9885650474191,75.50887701856018,1513.0006248277807,52.439531979085004,Poor,0,Healthy,Normal
2025-02-28,63.883988726825976,78.93918063161249,58.99096021523484,1437.8627231414816,48.96745239850953,Poor,0,Healthy,Normal
2025-03-01,56.784055944229166,68.94487357340758,91.61470165728018,1501.5664866221973,52.30700905718683,Fair,0,Healthy,Normal
2025-03-02,58.6991761741371,66.30183155176313,71.24803619676064,1476.1713677432824,62.81643795003769,Fair,0,Healthy,Normal
2025-03-03,67.78845530362562,63.33125225837781,77.46504778432005,1537.366631137259,61.40149038521267,Fair,0,Healthy,Normal
2025-03-04,72.90270343284186,63.90943484903279,66.89142488789662,1405.6816605814038,47.659801408930186,Fair,0,Healthy,Normal
2025-03-05,67.33179187223168,75.9240070995346,74.24048976357477,1476.0114357558866,51.51757992248741,Fair,0,Healthy,Normal
2025-03-06,60.824285491849885,82.53723233016864,58.923389728819416,1513.8555434171794,70.2360621922964,Good,0,Healthy,Normal
2025-03-07,65.03399922279999,68.85976578999103,71.42554577189573,1486.4706238678193,63.728484746765304,Fair,0,Healthy,Normal
2025-03-08,53.940690443352466,79.20060220777795,60.76042847549855,1480.001075307419,45.707555797013384,Fair,0,Healthy,Normal
2025-03-09,67.9427663488536,60.411253888697516,79.62172666081943,1651.823221746514,36.368259954071895,Good,0,Healthy,Normal
2025-03-10,65.94853083805198,66.02810693322034,79.25887206193036,1501.4360833061814,43.5851309095569,Good,0,Healthy,Normal
2025-03-11,67.43936142435537,80.82608865872047,73.09096208272702,1553.9818456611135,37.06727042128836,Poor,0,Healthy,Normal
2025-03-12,60.21781811590996,72.83443766728226,89.84116028535965,1526.6710011589246,46.86941969476845,Good,0,Healthy,Normal
2025-03-13,64.99645702711678,62.497553596181696,81.04515326355367,1566.1749796742558,45.4790966716692,Good,0,Healthy,Normal
2025-03-14,62.64978926120249,71.59526937791229,70.63280263959405,1495.0400539030634,70.99721789166516,Fair,0,Healthy,Normal
2025-03-15,67.64260806454602,67.84995908787266,68.52458194364841,1480.5188088503571,48.18775826781897,Good,1,Healthy,Normal
2025-03-16,72.09801502256819,66.39745860556776,56.33460048639384,1575.5635267377693,43.15370174239996,Fair,0,Healthy,Normal
2025-03-17,68.95312799581384,58.17937709372899,83.92597338299309,1409.1621053039414,57.307641190665244,Poor,0,Healthy,Normal
2025-03-18,65.07136533918217,64.27636348362013,70.9296368707322,1551.4738842717527,51.05894453115234,Good,0,Healthy,Normal
2025-03-19,67.92206490236242,81.85864350709292,59.357583882889486,1621.290943122647,51.04355937523213,Fair,0,Healthy,Normal
2025-03-20,60.50607975838436,62.01811824556606,73.10879609222967,1569.1237583943346,48.724508796224654,Fair,0,Healthy,Normal
